Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,70.29
2001,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,66.86
2002,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,64.04
2003,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,61.73
2004,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,60.69
2005,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,59.2
2006,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,57.31
2007,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,54.49
2008,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,54.76
2009,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,52.83
2010,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,47.19
2011,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,48.7
2012,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,50.33
2013,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,51.97
2014,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,51.05
2015,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,49.94
2016,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,45.42
2017,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,45.38
2018,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,43.97
2019,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,46.47
2020,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,46.2
2021,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,54.52
2022,A,0,"IEA (2024), World Energy Balances",EG_FEC_RNEW,204,PT,2025-02-26T00:00:00,2022,53.66
