Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,81.3
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,79.5
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,77.8
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,76.3
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,74.8
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,73.5
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,72.1
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,70.8
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,69.5
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,68.2
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,66.8
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,65.4
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,64.1
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,62.6
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,61.2
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,59.8
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,58.4
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,56.9
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,55.5
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,54.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,52.6
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,204,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,51.2
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23653.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23596.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23595.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23699.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23829.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23929.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24176.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24364.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24291.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24224.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24267.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24409.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24569.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24715.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24774.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24743.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24665.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24433.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,24037.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23499.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,23012.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,22610.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,22234.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,None,Y0,NUMBER,2025-03-19T00:00:00,2023,21894.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10758.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10709.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10704.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10734.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10762.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10768.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10843.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10901.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10835.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10776.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10766.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10798.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10848.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10893.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10899.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10886.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10843.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10736.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10561.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10315.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,10097.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,9916.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,9746.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,F,Y0,NUMBER,2025-03-19T00:00:00,2023,9588.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12895.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12887.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12891.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12965.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13067.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13161.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13333.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13463.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13456.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13448.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13501.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13611.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13721.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13822.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13875.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13857.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13822.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13697.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13476.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,13184.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12915.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12694.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,204,M,Y0,NUMBER,2025-03-19T00:00:00,2023,12488.0
