Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,9.4180495224013
2001,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,10.8425100137362
2002,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,4.84207534572475
2003,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,9.54244888755722
2004,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,3.53678323332071
2005,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,16.1057108456087
2006,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,19.6647760227163
2007,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,15.6550615013405
2008,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,1.39345872319277
2009,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-6.40593961472032
2010,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-5.88840225663454
2011,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-0.87298477500224
2012,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-5.90199267050561
2013,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,4.53073148351166
2014,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,11.0750306448499
2015,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,2.22618287554396
2016,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,7.97299722000005
2017,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,5.58580913830414
2018,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,0.392946349031096
2019,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-6.90505478190798
2020,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-10.1670468011302
2021,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-1.67769059498
2022,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-1.1422212637765
2023,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,72,PT,2025-03-19T00:00:00,2023,-0.601807749300507
2000,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,72,USD,2025-03-19T00:00:00,2023,39980662.0946022
2001,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,72,USD,2025-03-19T00:00:00,2023,62330770.2184116
2002,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,72,USD,2025-03-19T00:00:00,2023,413114106.422066
2003,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,72,USD,2025-03-19T00:00:00,2023,502760658.627517
2004,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,72,USD,2025-03-19T00:00:00,2023,440925450.322764
2005,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,72,USD,2025-03-19T00:00:00,2023,1068064915.48932
