Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2008,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.3
2009,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.3
2010,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.4
2011,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.5
2012,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.6
2013,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.7
2014,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.7
2015,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2016,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2017,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2018,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2019,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2020,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,10.9
2021,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,11.0
2022,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,11.2
2023,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,11.3
2024,A,0,27.7,4.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,None,Y0T4,PT,2025-03-28T00:00:00,2024,11.5
2000,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.2
2001,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.2
2002,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.3
2003,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.3
2004,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.4
2005,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.4
2006,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.5
2007,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.6
2008,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.6
2009,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.7
2010,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.8
2011,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.8
2012,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,9.9
2013,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.0
2014,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.0
2015,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.1
2016,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.1
2017,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.1
2018,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.1
2019,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.1
2020,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.2
2021,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.3
2022,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.5
2023,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.6
2024,A,0,26.3,3.9,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,F,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2000,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.5
2001,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.5
2002,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.6
2003,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.6
2004,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.7
2005,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2006,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.8
2007,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.9
2008,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,10.9
2009,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.0
2010,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.1
2011,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.2
2012,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.3
2013,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.4
2014,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.4
2015,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.5
2016,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.5
2017,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.5
2018,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.5
2019,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.5
2020,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.6
2021,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.7
2022,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,11.9
2023,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,12.1
2024,A,0,29.2,4.5,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,72,M,Y0T4,PT,2025-03-28T00:00:00,2024,12.2
2000,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,20.7
2001,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,21.0
2002,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,21.5
2003,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,22.0
2004,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,22.5
2005,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,23.1
2006,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,23.7
2007,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,24.4
2008,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,25.2
2009,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,26.0
2010,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.0
2011,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.8
2012,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,28.4
2013,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,28.8
2014,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.0
2015,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.1
2016,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.1
2017,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.2
2018,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.4
2019,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.7
2020,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,30.2
2021,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,31.1
2022,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,32.3
2023,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,33.2
2024,A,3,81.9,12.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.2
2000,A,3,39,5.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,9.6
2001,A,3,39,5.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,9.7
2002,A,3,39,5.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,9.9
2003,A,3,39,5.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,10.2
2004,A,3,39,5.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,10.4
2005,A,3,39,5.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,10.6
