Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.31
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.28
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.27
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.22
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.2
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.21
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.18
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.15
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.12
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.1
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.091
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.079
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.084
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.066
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.06
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.05
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.04
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.04
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.77
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.75
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.73
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.71
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.68
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.66
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.63
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.6
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.49
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.49
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.48
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.45
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.43
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.43
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.35
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.23
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.19
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.21
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.17
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.1
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.11
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.087
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.081
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.5
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.3
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.2
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.1
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.99
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.95
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.87
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.83
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.68
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.63
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.64
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.55
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.46
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.4
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.36
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.33
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.29
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.25
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.27
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.21
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.19
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.16
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.5
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.3
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.2
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.1
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.0
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.97
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.89
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.84
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.69
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.64
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.65
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.56
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.47
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.4
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.37
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.33
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.29
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.25
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.27
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.21
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.19
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.16
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.2
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.1
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.98
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.93
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.86
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.83
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.78
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.74
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.61
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.58
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.58
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.52
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.46
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.43
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.37
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.3
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.26
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.25
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.24
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.19
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.17
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.15
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.12
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.12
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.39
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.34
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.31
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.29
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.26
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.25
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.23
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.22
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.18
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.17
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.17
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.15
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.13
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.11
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.1
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.094
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.085
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,204,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.075
