Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,0.03079
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,0.03079
2000,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.15924
2005,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.25817
2010,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.06591
2011,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.05975
2012,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.09127
2013,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.11319
2014,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.11914
2015,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.04827
2016,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.04827
2017,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.09007
2018,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.08811
2019,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.06807
2020,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.06807
2021,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.06807
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.06621
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_IND,PT,2025-03-26T00:00:00,2023,0.06621
2000,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,3.47537
2005,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.17636
2010,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.13509
2011,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.13137
2012,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.13087
2013,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.13087
2014,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.13087
2015,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.13117
2016,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.1131
2017,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,1.98813
2018,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.11821
2019,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,1.97268
2020,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,1.97268
2021,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,1.9729
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,1.98344
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,1.98339
