Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,0.525137
2001,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,0.908711
2002,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,0.421346
2003,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,9.213758
2004,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,6.547754
2005,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,2.013582
2006,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,1.948477
2007,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,0.663788
2008,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,1.352921
2009,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,1091.461401
2010,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,20.635543
2011,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,67.464627
2012,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,45.129675
2013,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,12.375227
2014,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,18.204764
2015,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,1.355397
2016,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,34.342104
2017,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,7.652502
2018,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,31.363356
2019,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,19.807966
2020,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,74.007216
2021,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,199.782776
2022,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,48.760464
2023,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_INFRAL,72,CON_USD,2025-05-19T00:00:00,2023,13.917971
