Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2010,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,5227723
2011,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,2610800
2012,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,1587962
2013,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,2434234
2014,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,306730
2015,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,733233
2016,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,495380
2017,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,2810023
2018,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,3153506
2019,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,2742771
2020,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,2684776
2021,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,5341396
2022,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,204,USD,2025-05-09T00:00:00,2022,3358698
