Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,36.67
2010,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,32.24
2015,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,30.02
2016,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,29.58
2017,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,29.13
2018,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,28.69
2019,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,28.25
2020,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,204,PT,2025-03-21T00:00:00,2020,27.8
2000,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,4135.15
2010,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3635.15
2015,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3385.15
2016,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3335.15
2017,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3285.15
2018,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3235.15
2019,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3185.15
2020,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,204,HA,2025-03-21T00:00:00,2020,3135.15
2000,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2010,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2015,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2016,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2017,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2018,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2019,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
2020,I,3,,FAO. FAOSTAT,AG_LND_TOTL,204,HA,2025-03-21T00:00:00,2020,11276.0
