Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,33.01667
2017,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,29.94167
2018,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,32.16667
2019,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,36.33333
2020,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,39.15833
2021,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,39.15833
2022,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,40.50833
2023,A,0,World Bank Development Data Group,IQ_SPI_PIL4,204,IX,2025-05-19T00:00:00,2023,40.50833
2016,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,20.0
2017,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,30.0
2018,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,30.0
2019,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,25.0
2020,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,35.0
2021,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,50.0
2022,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,50.0
2023,A,0,World Bank Development Data Group,IQ_SPI_PIL5,204,IX,2025-05-19T00:00:00,2023,65.0
2022,A,0,Open Data Inventory (ODIN) 2024/2025,SG_STT_ODIN,204,IX,2025-04-29T00:00:00,2024,42.8
2024,A,0,Open Data Inventory (ODIN) 2024/2025,SG_STT_ODIN,204,IX,2025-04-29T00:00:00,2024,53.5
