Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2009,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,30.1
2010,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.9
2011,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.7
2012,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,29.2
2013,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,28.2
2014,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.6
2015,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.2
2016,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.0
2017,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,26.9
2018,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,26.9
2019,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,26.7
2020,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,26.6
2021,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,26.8
2022,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.2
2023,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.3
2024,A,3,46.1,15.3,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,27.4
2000,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,35.6
2001,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,35.9
2002,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,36.3
2003,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,36.7
2004,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,37.0
2005,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,37.4
2006,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,37.5
2007,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,37.6
2008,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,38.0
2009,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,38.2
2010,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,38.0
2011,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,37.7
2012,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,37.2
2013,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,35.9
2014,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,35.3
2015,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.7
2016,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.4
2017,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.4
2018,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.4
2019,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.1
2020,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,33.9
2021,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.1
2022,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.6
2023,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,34.9
2024,A,3,56.3,20.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,72,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,35.0
