Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2013,A,0,Repository: ILO-STATISTICS - Micro data processing,HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions,IC_GEN_MGTL,204,F,Y_GE15,PT,2025-03-15T00:00:00,2022,22.15
2022,A,0,Repository: ILO-STATISTICS - Micro data processing,HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions,IC_GEN_MGTL,204,F,Y_GE15,PT,2025-03-15T00:00:00,2022,60.36
2022,U,0,Repository: ILO-STATISTICS - Micro data processing,HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions,IC_GEN_MGTN,204,F,Y_GE15,PT,2025-03-15T00:00:00,2022,23.52
