Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2020,A,0,66.1,32.2,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,47.9
2021,A,0,66.1,32.2,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,48.1
2022,A,0,66.1,32.2,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,48.5
2023,A,0,66.1,32.2,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,49.0
2000,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,68.0
2001,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,67.6
2002,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,67.1
2003,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,66.6
2004,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,66.1
2005,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,65.5
2006,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,64.9
2007,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,64.2
2008,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,63.5
2009,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,62.7
2010,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,62.0
2011,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,61.4
2012,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.8
2013,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.4
2014,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.1
2015,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.0
2016,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,59.9
2017,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.0
2018,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.0
2019,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.1
2020,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.0
2021,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.0
2022,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.1
2023,A,0,72.2,45.1,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,204,F,Y15T49,PT,2025-03-25T00:00:00,2023,60.2
