Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,COMPOSITE_BREAKDOWN,DISABILITY_STATUS,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_RELIGION,PD,PT,2025-05-07T00:00:00,2021-2022,17.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_RELIGION,PWD,PT,2025-05-07T00:00:00,2021-2022,5.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_SEX,None,PT,2025-05-07T00:00:00,2021-2022,5.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_SEX,PD,PT,2025-05-07T00:00:00,2021-2022,14.4
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_SEX,PWD,PT,2025-05-07T00:00:00,2021-2022,4.5
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_SEXO,None,PT,2025-05-07T00:00:00,2021-2022,0.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_SEXO,PD,PT,2025-05-07T00:00:00,2021-2022,1.3
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,None,GRD_SEXO,PWD,PT,2025-05-07T00:00:00,2021-2022,0.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,None,None,PT,2025-05-07T00:00:00,2021-2022,15.2
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_AGE,None,PT,2025-05-07T00:00:00,2021-2022,5.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_DIS,None,PT,2025-05-07T00:00:00,2021-2022,2.4
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_ETHIO,None,PT,2025-05-07T00:00:00,2021-2022,6.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_OTHER,None,PT,2025-05-07T00:00:00,2021-2022,2.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_RELIGION,None,PT,2025-05-07T00:00:00,2021-2022,6.5
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_SEX,None,PT,2025-05-07T00:00:00,2021-2022,5.3
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,R,GRD_SEXO,None,PT,2025-05-07T00:00:00,2021-2022,0.5
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,None,None,PT,2025-05-07T00:00:00,2021-2022,15.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_AGE,None,PT,2025-05-07T00:00:00,2021-2022,5.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_DIS,None,PT,2025-05-07T00:00:00,2021-2022,1.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_ETHIO,None,PT,2025-05-07T00:00:00,2021-2022,6.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_OTHER,None,PT,2025-05-07T00:00:00,2021-2022,3.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_RELIGION,None,PT,2025-05-07T00:00:00,2021-2022,5.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_SEX,None,PT,2025-05-07T00:00:00,2021-2022,4.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,F,U,GRD_SEXO,None,PT,2025-05-07T00:00:00,2021-2022,0.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,None,None,PT,2025-05-07T00:00:00,2021-2022,12.9
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,None,PD,PT,2025-05-07T00:00:00,2021-2022,44.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,None,PWD,PT,2025-05-07T00:00:00,2021-2022,12.4
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_AGE,None,PT,2025-05-07T00:00:00,2021-2022,3.2
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_AGE,PD,PT,2025-05-07T00:00:00,2021-2022,7.4
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_AGE,PWD,PT,2025-05-07T00:00:00,2021-2022,2.9
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_DIS,None,PT,2025-05-07T00:00:00,2021-2022,1.0
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_DIS,PD,PT,2025-05-07T00:00:00,2021-2022,17.5
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_DIS,PWD,PT,2025-05-07T00:00:00,2021-2022,0.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_ETHIO,None,PT,2025-05-07T00:00:00,2021-2022,6.0
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_ETHIO,PD,PT,2025-05-07T00:00:00,2021-2022,21.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_ETHIO,PWD,PT,2025-05-07T00:00:00,2021-2022,6.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_OTHER,None,PT,2025-05-07T00:00:00,2021-2022,1.0
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_OTHER,PD,PT,2025-05-07T00:00:00,2021-2022,5.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_OTHER,PWD,PT,2025-05-07T00:00:00,2021-2022,1.0
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_RELIGION,None,PT,2025-05-07T00:00:00,2021-2022,5.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_RELIGION,PD,PT,2025-05-07T00:00:00,2021-2022,14.2
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_RELIGION,PWD,PT,2025-05-07T00:00:00,2021-2022,5.4
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_SEX,None,PT,2025-05-07T00:00:00,2021-2022,1.3
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_SEX,PD,PT,2025-05-07T00:00:00,2021-2022,3.2
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_SEX,PWD,PT,2025-05-07T00:00:00,2021-2022,1.3
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_SEXO,None,PT,2025-05-07T00:00:00,2021-2022,1.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_SEXO,PD,PT,2025-05-07T00:00:00,2021-2022,3.3
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,None,GRD_SEXO,PWD,PT,2025-05-07T00:00:00,2021-2022,1.6
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,None,None,PT,2025-05-07T00:00:00,2021-2022,12.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_AGE,None,PT,2025-05-07T00:00:00,2021-2022,3.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_DIS,None,PT,2025-05-07T00:00:00,2021-2022,1.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_ETHIO,None,PT,2025-05-07T00:00:00,2021-2022,5.7
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_OTHER,None,PT,2025-05-07T00:00:00,2021-2022,1.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_RELIGION,None,PT,2025-05-07T00:00:00,2021-2022,5.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_SEX,None,PT,2025-05-07T00:00:00,2021-2022,1.1
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,R,GRD_SEXO,None,PT,2025-05-07T00:00:00,2021-2022,1.8
2021,A,0,"Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 18436 women and 7916 men. Discrimination grounds (7): ethnic or immigration origin, sex, sexual orientation, age, religion or belief,  disability, other. Disaggregation by functional difficulties is for age 18-49 years. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men.",National Statistical Office - Multiple Indicator Cluster Survey (MICS6),VC_VOV_GDSD,204,M,U,None,None,PT,2025-05-07T00:00:00,2021-2022,13.2
