Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2017,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2018,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2019,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2020,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2021,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2022,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2023,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2024,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,0
2012,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2013,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2014,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2015,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2016,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2017,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2018,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2019,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2020,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2021,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2022,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2023,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2024,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,204,NUMBER,2025-03-24T00:00:00,2024,1
2012,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,55
2013,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,71
2014,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,77
2015,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,81
2016,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,93
2017,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,97
2018,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,109
2019,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,125
2020,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,132
2021,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,138
2022,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,141
2023,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,146
2024,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,204,NUMBER,2025-05-19T00:00:00,2024,147
