Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,80.55556
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,32.98969
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,34.4086
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,41.81818
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,53.08642
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,51.06383
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,36.53846
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_CLTH,PT,2025-03-26T00:00:00,2023,44.66019
2005,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,38.10811
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,32.42009
2015,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,75.38829
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,80.68182
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,81.39535
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,82.61278
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,85.27508
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,85.36122
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,86.28454
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,76.63671
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_IND,PT,2025-03-26T00:00:00,2023,73.59551
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_OIL,PT,2025-03-26T00:00:00,2010,100.0
2005,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,40.22989
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,35.0
2015,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,86.30137
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,88.23529
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,81.31868
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,81.31868
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,74.5283
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,81.18812
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,76.47059
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,44.77612
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,204,AGG_TXT,PT,2025-03-26T00:00:00,2023,48.4375
