Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,2.00179507819338
2001,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.68980607963275
2002,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.92848323953098
2003,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.21174916600204
2004,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.01805782404409
2005,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,0.913881012691869
2006,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,0.944099925656214
2007,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,0.715854390884894
2008,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.15992792396316
2009,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.01010635158965
2010,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.331342525139
2011,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,0.978402545687432
2012,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,0.820930725364198
2013,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,2.03450441062148
2014,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,0.590435380391609
2015,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,2.09715538295729
2016,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.87578860340413
2017,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,2.40019822144336
2018,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,2.23555784625857
2019,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,2.78557135256884
2020,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,3.50419686172518
2021,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.8605296236157
2022,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,1.80511731841921
2023,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,72,PT,2025-03-19T00:00:00,2023,3.44031682381837
