Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2001,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,16.62853936
2002,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,15.79192744
2003,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,16.94407141
2004,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,17.76559311
2005,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,16.67981919
2006,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,17.10377494
2007,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,21.80396501
2008,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,19.06971004
2009,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,18.85761271
2010,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,18.78260337
2011,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,18.35396031
2012,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,16.85299171
2013,A,0,Budgetary Central Government Sector,IMF,GR_G14_GDP,204,PT,2025-03-26T00:00:00,2013,17.75017131
2001,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,326684.0
2002,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,336226.0
2003,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,384597.0
2004,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,424349.0
2005,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,422633.0
2006,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,459869.0
2007,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,623746.0
2008,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,609087.0
2009,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,631956.0
2010,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,648375.0
2011,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,676747.0
2012,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,701455.0
2013,A,6,Budgetary Central Government Sector,IMF,GR_G14_XDC,204,CUR_LCU,2025-03-26T00:00:00,2013,803000.0
