Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2004,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,32.8
2005,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,29.4
2006,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,28.1
2007,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,27.1
2008,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,27.7
2009,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,31.1
2010,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,37.5
2011,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,36.2
2012,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,41.5
2013,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,40.6
2014,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,37.7
2015,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,40.9
2016,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,36.6
2017,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,38.1
2018,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,39.1
2019,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,41.5
2020,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,46.1
2021,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,41.5
2022,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,41.0
2023,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,41.3
2024,A,0,"ILO modelled estimates, Aug. 2024",SL_EMP_GTOTL,72,PT,2025-03-15T00:00:00,2024,41.3
