Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1091.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1111.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1130.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1164.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1211.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1199.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1262.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1395.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1486.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1527.0
