Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,Responses to a set of key questons have been included in this dataset.,Data gathered as a result of a survey,ER_IAS_GLOFUN,204,BOOL,2024-09-26T00:00:00,2022,1
2020,A,0,Responses to a set of key questons have been included in this dataset.,Data gathered as a result of a survey,ER_IAS_GLOFUN,204,BOOL,2024-09-26T00:00:00,2022,0
2022,A,0,Responses to a set of key questons have been included in this dataset.,Data gathered as a result of a survey,ER_IAS_GLOFUN,204,BOOL,2024-09-26T00:00:00,2022,0
2010,A,0,2022 dataset disaggregated into relevant themes,Data gathered from the latest version of NBSAP,ER_IAS_LEGIS,204,BOOL,2024-09-26T00:00:00,2022,1
2016,A,0,2022 dataset disaggregated into relevant themes,Data gathered from the latest version of NBSAP,ER_IAS_LEGIS,204,BOOL,2024-09-26T00:00:00,2022,1
2020,A,0,2022 dataset disaggregated into relevant themes,Data gathered from the latest version of NBSAP,ER_IAS_LEGIS,204,BOOL,2024-09-26T00:00:00,2022,1
2022,A,0,2022 dataset disaggregated into relevant themes,Data gathered from the latest version of NBSAP,ER_IAS_LEGIS,204,BOOL,2024-09-26T00:00:00,2022,1
2016,A,0,Responses to a set of key questons have been included in this dataset.,Data gathered as a result of a survey,ER_IAS_NATBUD,204,BOOL,2024-09-26T00:00:00,2022,1
2020,A,0,Responses to a set of key questons have been included in this dataset.,Data gathered as a result of a survey,ER_IAS_NATBUD,204,BOOL,2024-09-26T00:00:00,2022,0
2022,A,0,Responses to a set of key questons have been included in this dataset.,Data gathered as a result of a survey,ER_IAS_NATBUD,204,BOOL,2024-09-26T00:00:00,2022,0
2016,A,0,Reference to Target 9 was a requirement,Data gathered from the latest version of NBSAP,ER_IAS_NBSAP,204,BOOL,2024-09-26T00:00:00,2022,1
2020,A,0,Reference to Target 9 was a requirement,Data gathered from the latest version of NBSAP,ER_IAS_NBSAP,204,BOOL,2024-09-26T00:00:00,2022,1
2022,A,0,Reference to Target 9 was a requirement,Data gathered from the latest version of NBSAP,ER_IAS_NBSAP,204,BOOL,2024-09-26T00:00:00,2022,1
