Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,O,0,NaN = A figure was not provided,NA,SP_GNP_WNOWNS,204,None,PT,2025-03-21T00:00:00,2023,14.9
2019,O,0,NaN = A figure was not provided,NA,SP_LGL_LNDAGSEC,204,None,PT,2025-03-21T00:00:00,2023,26.9
2019,O,0,NaN = A figure was not provided,NA,SP_LGL_LNDAGSEC,204,F,PT,2025-03-21T00:00:00,2023,7.5
2019,O,0,NaN = A figure was not provided,NA,SP_LGL_LNDAGSEC,204,M,PT,2025-03-21T00:00:00,2023,49.5
