Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,56.01668
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,60.89757
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,71.80361
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,78.15458
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,79.97301
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,82.82193
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,87.37033
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.0055
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00605
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00646
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00674
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00679
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00699
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00655
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00662
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00659
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00699
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00736
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00763
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00749
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.0074
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00782
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00882
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.00963
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.01047
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.01234
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.01343
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.01375
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.01424
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,72,None,PT,2025-03-21T00:00:00,2017-2021,0.01502
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,38.10307
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,42.21878
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,44.86301
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,46.66625
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,47.78444
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,50.42322
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,48.07736
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,49.52875
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,49.64244
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,52.36458
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,53.88247
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,55.5065
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,54.45808
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,54.72736
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,57.78108
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,64.95728
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,71.14738
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,79.09936
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,92.28193
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,99.86493
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,102.37585
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,106.0412
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,72,None,KM2,2023-03-30T00:00:00,2017-2021,109.21827
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00655
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00726
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00771
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00802
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00821
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00867
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00826
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00851
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00853
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.009
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00926
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00954
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00936
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00941
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.00993
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.01117
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.01223
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.0136
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.01586
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.01717
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.0176
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.01823
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,72,None,PT,2025-05-21T00:00:00,2017-2021,0.01877
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-21.63926
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-46.76952
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-48.10669
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-43.54819
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-25.27495
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-7.3232
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,10.33472
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,14.58205
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,17.18597
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,12.8707
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,22.29064
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,16.55809
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,7.96105
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,28.78081
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,35.46809
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,6.67182
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,13.91049
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,58.48245
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,55.69121
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,44.29228
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4341.23877
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,2949.00488
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,2874.92505
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,3127.46899
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4139.81885
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5134.35791
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6112.61914
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6347.92383
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6492.18311
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6253.11377
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6774.98486
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6457.39795
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5981.11621
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,7134.54492
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,7505.0249
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5909.69189
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6310.71924
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,8780.03613
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,8625.39941
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,7993.89111
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-17.47611
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-44.77454
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-47.98276
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-39.64734
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-10.75762
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-1.43213
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,15.07275
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,19.31238
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,18.80811
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,5.72942
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,26.66878
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,16.4757
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,9.57087
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,28.77042
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,23.45099
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,-7.7605
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,8.80132
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,63.94402
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,64.92352
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,72,None,PT,2025-05-13T00:00:00,2019-2023,66.15987
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,81285.35156
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,54396.62109
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,51236.55078
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,59446.87109
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,87903.00781
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,97088.53125
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,113345.7031
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,117521.7031
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,117025.0
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,104142.6016
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,124767.7031
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,114727.6016
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,107926.3984
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,126837.7969
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,121598.2031
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,90855.14844
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,107168.3984
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,161483.5
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,162448.2969
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,72,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,163666.0938
2021,A,0,,Ramsar National Report COP14,EN_WBE_INWTL,72,None,KM2,2022-03-18T00:00:00,2018-2021,582.0
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_WTLN,72,None,KM2,2023-03-30T00:00:00,2016-2018,17762.58571
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_WTLP,72,None,PT,2023-03-30T00:00:00,2016-2018,3.08
