Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,BASE_PER,Value
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01213
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01201
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.012
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01158
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01209
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01824
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01644
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01967
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01306
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.0135
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01482
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01462
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01485
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01478
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF14,T,2025-03-21T00:00:00,2023,,0.01439
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.003
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00661
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00955
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01014
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00493
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00604
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00155
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01396
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00958
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01089
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01067
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00974
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01364
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00895
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01244
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01085
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.01353
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00808
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00499
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00284
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.0028
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00283
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00289
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF2,T,2025-03-21T00:00:00,2023,,0.00288
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00286
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00517
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.0077
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.0083
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00322
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00443
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,-0.00025
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.0126
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00806
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00931
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00907
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00805
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.01138
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00674
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00994
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.01002
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.01245
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00799
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00514
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00231
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00226
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00229
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00234
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF21,T,2025-03-21T00:00:00,2023,,0.00232
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00014
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00144
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00185
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00184
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00171
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00161
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00179
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00137
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00152
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00158
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00159
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00169
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00226
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00221
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00249
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00083
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00108
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,9e-05
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,-0.00015
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00053
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00054
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00054
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00056
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF22,T,2025-03-21T00:00:00,2023,,0.00057
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.81534
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.23804
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.95779
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.00722
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.76686
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.83845
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.60341
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.58108
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.53319
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.51066
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.48084
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.59938
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.62545
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.53289
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.19354
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.05602
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.84698
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.99213
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.01553
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.01649
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.97244
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.00247
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,1.01004
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF3,T,2025-03-21T00:00:00,2023,,0.9933
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.005
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.0
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.00071
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.00848
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.00579
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.00722
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.00886
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.01114
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.01142
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.01771
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.02631
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.02558
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF4,T,2025-03-21T00:00:00,2023,,0.02434
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.00659
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.00384
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.0071
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.00654
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.01003
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.00828
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.00871
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.011
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.01066
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF41,T,2025-03-21T00:00:00,2023,,0.01009
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.005
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF421,T,2025-03-21T00:00:00,2023,,0.0
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00071
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00189
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00195
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00012
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00232
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00111
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.00315
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.009
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.0153
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.01491
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,204,MF422,T,2025-03-21T00:00:00,2023,,0.01425
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,204,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,4.62004
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,204,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,5.0153
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,204,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,4.89446
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,204,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,4.79446
