Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,36.6,30,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,None,Y0T4,PT,2025-03-27T00:00:00,2024,32.9
2020,A,0,36.6,30,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,None,Y0T4,PT,2025-03-27T00:00:00,2024,32.7
2021,A,0,36.6,30,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,None,Y0T4,PT,2025-03-27T00:00:00,2024,32.6
2022,A,0,36.6,30,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,None,Y0T4,PT,2025-03-27T00:00:00,2024,32.8
2023,A,0,36.6,30,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,None,Y0T4,PT,2025-03-27T00:00:00,2024,32.8
2024,A,0,36.6,30,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,None,Y0T4,PT,2025-03-27T00:00:00,2024,33.2
2000,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.2
2001,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.2
2002,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.3
2003,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.4
2004,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.6
2005,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.9
2006,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,33.1
2007,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,33.1
2008,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.9
2009,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.6
2010,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,32.2
2011,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,31.8
2012,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,31.5
2013,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,31.3
2014,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,31.2
2015,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,31.1
2016,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,31.0
2017,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.9
2018,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.6
2019,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.3
2020,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.1
2021,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.0
2022,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.1
2023,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.1
2024,A,0,33.7,27.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,F,Y0T4,PT,2025-03-27T00:00:00,2024,30.5
2000,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,37.6
2001,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,37.6
2002,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,37.8
2003,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.0
2004,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.1
2005,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.4
2006,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.6
2007,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.6
2008,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.4
2009,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,38.2
2010,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,37.8
2011,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,37.3
2012,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,37.0
2013,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.8
2014,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.7
2015,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.6
2016,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.5
2017,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.3
2018,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.0
2019,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,35.7
2020,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,35.4
2021,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,35.4
2022,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,35.5
2023,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,35.6
2024,A,0,39.6,32.7,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNT,204,M,Y0T4,PT,2025-03-27T00:00:00,2024,36.1
2000,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,448.6
2001,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,459.9
2002,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,472.7
2003,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,486.8
2004,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,502.6
2005,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,521.2
2006,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,540.0
2007,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,556.9
2008,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,570.5
2009,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,581.0
2010,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,589.0
2011,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,596.7
2012,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,606.0
2013,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,618.9
2014,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,634.3
2015,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,650.9
2016,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,666.7
2017,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,678.7
2018,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,685.9
2019,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,689.1
2020,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,691.7
2021,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,696.5
2022,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,705.8
2023,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,714.4
2024,A,3,804.7,661,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,731.1
2000,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,203.3
2001,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,208.2
2002,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,213.9
2003,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,220.2
2004,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,227.5
2005,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,236.2
2006,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,244.9
2007,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,252.6
2008,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,258.8
2009,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,263.5
2010,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,266.9
2011,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,270.2
2012,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,274.2
