Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2012,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,2.620608093
2013,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,3.613430059
2014,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,3.549454903
2015,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,3.734357255
2016,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,4.852641333
2017,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,5.276903014
2018,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,5.426319239
2019,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,4.787974207
2020,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,4.323439372
2021,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,4.238901862
2022,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,3.752116027
2023,A,0,IMF,FI_FSI_FSANL,72,PT,2025-03-26T00:00:00,2023,3.668408739
2012,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,3.951920481
2013,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,3.796845534
2014,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,2.847419478
2015,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,1.955149398
2016,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,2.280384332
2017,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,1.936294005
2018,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,2.755931464
2019,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,2.347917121
2020,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,1.850699511
2021,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,1.231982932
2022,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,3.154039997
2023,A,0,IMF,FI_FSI_FSERA,72,PT,2025-03-26T00:00:00,2023,3.141492796
2012,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,7.060784106
2013,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.38265228
2014,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,9.111412699
2015,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.524321018
2016,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.440349226
2017,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.766129725
2018,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.919526864
2019,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.910813048
2020,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,9.191130838
2021,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.625836704
2022,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.931372136
2023,A,0,IMF,FI_FSI_FSKA,72,PT,2025-03-26T00:00:00,2023,8.685152992
2012,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,1.654023584
2013,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,6.937943621
2014,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,10.15167661
2015,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,9.185324201
2016,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,12.01016915
2017,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,12.35236693
2018,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,16.20229979
2019,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,10.03424007
2020,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,8.134854642
2021,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,9.717639737
2022,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,8.572777122
2023,A,0,IMF,FI_FSI_FSKNL,72,PT,2025-03-26T00:00:00,2023,8.975116666
2012,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,12.33785926
2013,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.40489655
2014,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.11513788
2015,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,14.05531794
2016,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.2476538
