Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MMHN,72,NUMBER,2025-03-13T00:00:00,2021,9.0
2020,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MMHN,72,NUMBER,2025-03-13T00:00:00,2021,2.0
2021,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MMHN,72,NUMBER,2025-03-13T00:00:00,2021,0.0
2011,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MORT,72,NUMBER,2025-03-05T00:00:00,2020,1.0
2018,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MORT,72,NUMBER,2025-03-05T00:00:00,2020,1.0
2019,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MORT,72,NUMBER,2025-03-05T00:00:00,2020,9.0
2020,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MORT,72,NUMBER,2025-03-05T00:00:00,2020,2.0
2011,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MTMP,72,PER_100000_POP,2025-03-05T00:00:00,2021,0.0482268203816188
2018,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MTMP,72,PER_100000_POP,2025-03-05T00:00:00,2021,0.0434945051216954
2019,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MTMP,72,PER_100000_POP,2025-03-05T00:00:00,2021,0.385921084283878
2020,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MTMP,72,PER_100000_POP,2025-03-05T00:00:00,2021,0.0845346410278736
2021,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_MTMP,72,PER_100000_POP,2025-03-05T00:00:00,2021,0.0
2014,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDAN,72,NUMBER,2025-03-05T00:00:00,2019,994.0
2017,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDAN,72,NUMBER,2025-03-05T00:00:00,2019,2161.0
2018,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDAN,72,NUMBER,2025-03-05T00:00:00,2019,2035.0
2019,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDAN,72,NUMBER,2025-03-05T00:00:00,2019,191.0
2017,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDLN,72,NUMBER,2025-03-05T00:00:00,2018,2161.0
2018,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDLN,72,NUMBER,2025-03-05T00:00:00,2018,2035.0
2014,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDYN,72,NUMBER,2025-03-05T00:00:00,2018,137.0
2017,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDYN,72,NUMBER,2025-03-05T00:00:00,2018,2161.0
2018,A,0,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),VC_DSR_PDYN,72,NUMBER,2025-03-05T00:00:00,2018,2035.0
