Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2010,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2015,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2016,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2017,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2018,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2019,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2020,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTBIOPHA,72,T_PER_HA,2025-03-21T00:00:00,2020,155.25
2000,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2005,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2010,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2015,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2016,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2017,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2018,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2019,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2020,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2021,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2022,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2023,A,3,No certified forest area,No data on certified forest area in the FSC and PEFC records,AG_LND_FRSTCERT,72,HA,2025-03-21T00:00:00,2023,0.0
2010,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTCHG,72,PT,2025-03-21T00:00:00,2010-2020,-0.69
2020,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTCHG,72,PT,2025-03-21T00:00:00,2010-2020,-0.74
2000,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2010,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2015,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2016,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2017,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2018,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2019,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2020,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTMGT,72,PT,2025-03-21T00:00:00,2020,10.81
2000,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2010,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2015,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2016,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2017,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2018,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2019,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
2020,A,0,Official country data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTPRCT,72,PT,2025-03-21T00:00:00,2020,10.81
