Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2001,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,14.3
2002,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,12.8
2003,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,11.2
2004,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,10.4
2005,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.2
2006,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,8.9
2007,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,8.5
2008,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,8.2
2009,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,8.7
2010,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.1
2011,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.6
2012,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.4
2013,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.2
2014,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.2
2015,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.1
2016,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,9.7
2017,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,10.5
2018,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,11.4
2019,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,11.8
2020,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,11.7
2021,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,12.5
2022,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,13.3
2023,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,204,PT,2025-08-08T00:00:00,2023-2025,14.3
2001,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,1.1
2002,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,1.0
2003,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.9
2004,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.8
2005,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.8
2006,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.8
2007,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.8
2008,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.8
2009,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.8
2010,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,0.9
2011,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,204,NUMBER,2025-08-08T00:00:00,2023-2025,1.0
