Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,12.9487594589521
2001,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,8.29161326958046
2002,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,8.68629344765667
2003,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,6.62017291710148
2004,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,4.93712502528185
2005,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,5.8740083998647
2006,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,4.13759098453718
2007,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.14523346834353
2008,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,1.5869002099435
2009,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.93391845668299
2010,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.28419870017752
2011,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.44053726251976
2012,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.8851867620841
2013,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,3.09799268255012
2014,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.45770429707323
2015,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.74556098128809
2016,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,2.9768345895743
2017,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,3.01098797400614
2018,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,5.84078333568605
2019,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,5.69804511914253
2020,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,6.34403260782827
2021,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,16.6806331279435
2022,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,10.2682374856711
2023,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,204,PT,2025-03-19T00:00:00,2023,18.5360206517459
