Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2018,A,0,"CITES, Annual Illegal Trade Reports and Annual Reports",ER_WLD_TRPOACH,72,CITES_ANIMALS,PT,2024-09-27T00:00:00,2021,22.12
2020,A,0,"CITES, Annual Illegal Trade Reports and Annual Reports",ER_WLD_TRPOACH,72,CITES_ANIMALS,PT,2024-09-27T00:00:00,2021,5.77
2021,A,0,"CITES, Annual Illegal Trade Reports and Annual Reports",ER_WLD_TRPOACH,72,CITES_ANIMALS,PT,2024-09-27T00:00:00,2021,0.98
2018,A,0,"CITES, Annual Illegal Trade Reports and Annual Reports",ER_WLD_TRPOACH,72,CITES_T,PT,2024-09-27T00:00:00,2021,22.12
2020,A,0,"CITES, Annual Illegal Trade Reports and Annual Reports",ER_WLD_TRPOACH,72,CITES_T,PT,2024-09-27T00:00:00,2021,5.77
2021,A,0,"CITES, Annual Illegal Trade Reports and Annual Reports",ER_WLD_TRPOACH,72,CITES_T,PT,2024-09-27T00:00:00,2021,0.98
