Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,19.25228
2001,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,18.26051
2002,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,17.26874
2003,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,16.27698
2004,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,15.28521
2005,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.29344
2006,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.40506
2007,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.51668
2008,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.62831
2009,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.73993
2010,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.85155
2011,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.98672
2012,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,14.1623
2013,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,15.79209
2014,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,15.38631
2015,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,16.09845
2016,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,16.09845
2017,A,6,Party not included in Annex I to the Convention (UNFCCC),UNFCCC,EN_ATM_GHGT_NAIP,204,TCO2E,2024-05-03T00:00:00,2017,16.09845
