Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_LOW,PT,2023-03-08T00:00:00,2021,89.16156
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_LOW,PT,2023-03-08T00:00:00,2021,89.37847
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,5.80465
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,7.36344
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,6.47773
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,6.91919
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,204,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,7.0429
2000,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-74.90768
2001,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-49.96194
2002,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-26.59255
2003,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-1.97682
2004,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,22.25404
2005,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,18.49661
2006,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,18.64329
2007,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,19.94459
2008,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,12.28316
2009,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,9.13057
2010,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-1.24361
2011,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-1.17032
2012,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-2.14172
2013,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,5.46475
2014,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,8.01249
2015,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,18.8083
2016,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,17.54364
2017,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,7.27939
2018,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,-0.23547
2019,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,0.36927
2020,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,3.66844
2021,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,1.34067
2022,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,204,None,PT,2024-03-26T00:00:00,2017-2021,14.64757
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.2424
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.48338
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.70914
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.94694
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.18101
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.14472
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.14613
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.1587
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.08469
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.05424
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.95402
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.95473
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.94534
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.01882
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.04344
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.14773
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.13551
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.03635
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.96376
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.9696
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.00147
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.97898
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.10753
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00021
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00042
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00062
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00083
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00103
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.001
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.001
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00101
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00095
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00092
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00083
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00083
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00082
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00089
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00091
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.001
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00099
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.0009
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00084
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00084
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00087
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00085
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,204,None,PT,2025-03-21T00:00:00,2017-2021,0.00097
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,0.53845
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.0452
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,1.59675
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.13556
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.71154
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.59043
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.64868
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.60442
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.66055
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.56724
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.73491
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.77652
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.8114
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.73172
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.84186
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.88099
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.88949
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,2.92986
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,3.0237
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,3.02848
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,3.05451
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,3.06141
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,204,None,KM2,2023-03-30T00:00:00,2017-2021,3.1032
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00047
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00091
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00139
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00186
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00236
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00226
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00231
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00227
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00232
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00224
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00238
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00242
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00245
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00238
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00248
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00251
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00252
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00255
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00263
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00264
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00266
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.00267
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,204,None,PT,2025-05-21T00:00:00,2017-2021,0.0027
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,15.74651
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-1.21625
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-11.07749
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-13.49859
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-12.40644
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-11.97462
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-1.59108
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,6.36911
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,10.97275
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,8.41456
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,7.13642
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-2.51919
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-4.7186
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-7.81313
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-11.86746
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-10.90832
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,2.70958
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,15.97389
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,22.65952
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,31.94241
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6200.896
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5292.14893
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4763.85205
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4634.146
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4692.65576
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4715.79004
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5272.06787
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5698.52002
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5945.15088
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5808.10107
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5739.62695
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5222.34619
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5104.51709
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4938.73389
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4721.53076
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4772.91504
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5502.46777
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6213.07715
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6571.24707
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,204,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,7068.56006
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-4.45953
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-16.49344
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-18.45878
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-16.33668
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,204,None,PT,2025-05-13T00:00:00,2019-2023,-5.55273
