Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2015,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,2.86
2016,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,2.71
2017,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,2.71
2018,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,3.43
2019,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,3.43
2020,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,3.43
2021,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,3.43
2022,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,3.43
2023,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,204,SCORE,2025-03-21T00:00:00,2023,3.43
2015,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,3.14
2016,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.14
2017,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,3.71
2018,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.43
2019,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.43
2020,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.43
2021,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.43
2022,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.43
2023,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,204,SCORE,2025-03-21T00:00:00,2023,4.43
