Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,CUST_BREAKDOWN_LB,Value
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_ART,PT,2025-03-21T00:00:00,2021,,4.7
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,1.2
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,1.13
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,1.62
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,2.21
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,2.49
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,2.68
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,88.86
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,88.55
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,87.82
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,86.87
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,86.45
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,86.17
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.48
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.23
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.36
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.37
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.53
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.63
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_MGCI,PT,2025-03-21T00:00:00,2021,,96.06
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_MGCI,PT,2025-03-21T00:00:00,2021,,95.89
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_MGCI,PT,2025-03-21T00:00:00,2021,,95.54
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_MGCI,PT,2025-03-21T00:00:00,2021,,95.15
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_MGCI,PT,2025-03-21T00:00:00,2021,,94.86
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_MGCI,PT,2025-03-21T00:00:00,2021,,94.67
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_PSG,PT,2025-03-21T00:00:00,2021,,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_PSG,PT,2025-03-21T00:00:00,2021,,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_PSG,PT,2025-03-21T00:00:00,2021,,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_PSG,PT,2025-03-21T00:00:00,2021,,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_PSG,PT,2025-03-21T00:00:00,2021,,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_PSG,PT,2025-03-21T00:00:00,2021,,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SAF,PT,2025-03-21T00:00:00,2021,,0.32
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SAF,PT,2025-03-21T00:00:00,2021,,0.53
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SAF,PT,2025-03-21T00:00:00,2021,,0.41
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SAF,PT,2025-03-21T00:00:00,2021,,0.39
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SAF,PT,2025-03-21T00:00:00,2021,,0.24
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SAF,PT,2025-03-21T00:00:00,2021,,0.14
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SHR,PT,2025-03-21T00:00:00,2021,,0.47
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SHR,PT,2025-03-21T00:00:00,2021,,0.5
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SHR,PT,2025-03-21T00:00:00,2021,,0.51
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SHR,PT,2025-03-21T00:00:00,2021,,0.49
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SHR,PT,2025-03-21T00:00:00,2021,,0.48
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SHR,PT,2025-03-21T00:00:00,2021,,0.47
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SNV,PT,2025-03-21T00:00:00,2021,,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SNV,PT,2025-03-21T00:00:00,2021,,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SNV,PT,2025-03-21T00:00:00,2021,,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SNV,PT,2025-03-21T00:00:00,2021,,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SNV,PT,2025-03-21T00:00:00,2021,,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_SNV,PT,2025-03-21T00:00:00,2021,,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TBL,PT,2025-03-21T00:00:00,2021,,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TBL,PT,2025-03-21T00:00:00,2021,,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TBL,PT,2025-03-21T00:00:00,2021,,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TBL,PT,2025-03-21T00:00:00,2021,,0.01
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TBL,PT,2025-03-21T00:00:00,2021,,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TBL,PT,2025-03-21T00:00:00,2021,,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TRE,PT,2025-03-21T00:00:00,2021,,5.21
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TRE,PT,2025-03-21T00:00:00,2021,,5.19
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TRE,PT,2025-03-21T00:00:00,2021,,5.18
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TRE,PT,2025-03-21T00:00:00,2021,,5.18
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TRE,PT,2025-03-21T00:00:00,2021,,5.2
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,None,LC_TRE,PT,2025-03-21T00:00:00,2021,,5.21
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_ART,PT,2025-03-21T00:00:00,2021,Remaining mountain area,3.46
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_ART,PT,2025-03-21T00:00:00,2021,Remaining mountain area,3.87
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_ART,PT,2025-03-21T00:00:00,2021,Remaining mountain area,4.1
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_ART,PT,2025-03-21T00:00:00,2021,Remaining mountain area,4.47
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_ART,PT,2025-03-21T00:00:00,2021,Remaining mountain area,4.61
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_ART,PT,2025-03-21T00:00:00,2021,Remaining mountain area,4.7
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_CRP,PT,2025-03-21T00:00:00,2021,Remaining mountain area,1.2
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_CRP,PT,2025-03-21T00:00:00,2021,Remaining mountain area,1.13
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_CRP,PT,2025-03-21T00:00:00,2021,Remaining mountain area,1.62
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_CRP,PT,2025-03-21T00:00:00,2021,Remaining mountain area,2.21
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_CRP,PT,2025-03-21T00:00:00,2021,Remaining mountain area,2.49
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_CRP,PT,2025-03-21T00:00:00,2021,Remaining mountain area,2.68
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_GRS,PT,2025-03-21T00:00:00,2021,Remaining mountain area,88.86
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_GRS,PT,2025-03-21T00:00:00,2021,Remaining mountain area,88.55
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_GRS,PT,2025-03-21T00:00:00,2021,Remaining mountain area,87.82
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_GRS,PT,2025-03-21T00:00:00,2021,Remaining mountain area,86.87
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_GRS,PT,2025-03-21T00:00:00,2021,Remaining mountain area,86.45
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_GRS,PT,2025-03-21T00:00:00,2021,Remaining mountain area,86.17
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_IWB,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.48
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_IWB,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.23
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_IWB,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.36
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_IWB,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.37
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_IWB,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.53
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_IWB,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.63
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_MGCI,PT,2025-03-21T00:00:00,2021,Remaining mountain area,96.06
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_MGCI,PT,2025-03-21T00:00:00,2021,Remaining mountain area,95.89
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_MGCI,PT,2025-03-21T00:00:00,2021,Remaining mountain area,95.54
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_MGCI,PT,2025-03-21T00:00:00,2021,Remaining mountain area,95.15
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_MGCI,PT,2025-03-21T00:00:00,2021,Remaining mountain area,94.86
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_MGCI,PT,2025-03-21T00:00:00,2021,Remaining mountain area,94.67
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_PSG,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_PSG,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_PSG,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_PSG,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_PSG,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_PSG,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SAF,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.32
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SAF,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.53
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SAF,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.41
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SAF,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.39
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SAF,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.24
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SAF,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.14
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SHR,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.47
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SHR,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.5
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SHR,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.51
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SHR,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.49
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SHR,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.48
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SHR,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.47
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SNV,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SNV,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SNV,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SNV,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SNV,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_SNV,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TBL,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TBL,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TBL,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TBL,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.01
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TBL,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TBL,PT,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TRE,PT,2025-03-21T00:00:00,2021,Remaining mountain area,5.21
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TRE,PT,2025-03-21T00:00:00,2021,Remaining mountain area,5.19
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TRE,PT,2025-03-21T00:00:00,2021,Remaining mountain area,5.18
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TRE,PT,2025-03-21T00:00:00,2021,Remaining mountain area,5.18
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TRE,PT,2025-03-21T00:00:00,2021,Remaining mountain area,5.2
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,72,C04,LC_TRE,PT,2025-03-21T00:00:00,2021,Remaining mountain area,5.21
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,None,None,KM2,2025-03-21T00:00:00,2021,,4316.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,None,None,KM2,2025-03-21T00:00:00,2021,,4316.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,None,None,KM2,2025-03-21T00:00:00,2021,,4316.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,None,None,KM2,2025-03-21T00:00:00,2021,,4316.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,None,None,KM2,2025-03-21T00:00:00,2021,,4316.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,None,None,KM2,2025-03-21T00:00:00,2021,,4316.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,C04,None,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,4316.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,C04,None,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,4316.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,C04,None,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,4316.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,C04,None,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,4316.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,C04,None,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,4316.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_TOTL,72,C04,None,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,4316.0
