Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2001,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,28.1
2002,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,28.5
2003,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,29.0
2004,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,28.1
2005,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,26.9
2006,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,26.6
2007,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,26.3
2008,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,26.0
2009,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,24.8
2010,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,23.3
2011,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.0
2012,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,21.3
2013,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,20.8
2014,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,20.1
2015,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,20.3
2016,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,20.9
2017,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.1
2018,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.1
2019,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.8
2020,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.8
2021,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.9
2022,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,22.5
2023,O,0,NaN = A figure was not provided,NA,SN_ITK_DEFC,72,PT,2025-08-08T00:00:00,2023-2025,24.0
2001,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2002,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2003,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2004,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2005,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2006,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2007,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2008,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2009,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2010,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2011,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2012,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.4
2013,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.4
2014,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.4
2015,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.4
2016,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2017,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
2018,O,6,NaN = A figure was not provided,NA,SN_ITK_DEFCN,72,NUMBER,2025-08-08T00:00:00,2023-2025,0.5
