Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SG_REG_BRTH,204,M12T23,PT,2025-03-24T00:00:00,2021-22,94.2
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SG_REG_BRTH,204,M24T35,PT,2025-03-24T00:00:00,2021-22,92.4
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SG_REG_BRTH,204,M36T47,PT,2025-03-24T00:00:00,2021-22,92.2
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SG_REG_BRTH,204,M48T59,PT,2025-03-24T00:00:00,2021-22,93.8
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SG_REG_BRTH,204,Y0,PT,2025-03-24T00:00:00,2021-22,90.2
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SG_REG_BRTH,204,Y0T4,PT,2025-03-24T00:00:00,2021-22,92.6
