Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,31.09
2010,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,29.0
2015,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,27.96
2016,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,27.75
2017,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,27.54
2018,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,27.33
2019,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,27.13
2020,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,72,PT,2025-03-21T00:00:00,2020,26.92
2000,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,17620.7
2010,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,16437.7
2015,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,15846.2
2016,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,15727.9
2017,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,15609.6
2018,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,15491.3
2019,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,15373.0
2020,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,72,HA,2025-03-21T00:00:00,2020,15254.7
2000,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2010,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2015,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2016,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2017,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2018,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2019,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
2020,I,3,,FAO. FAOSTAT,AG_LND_TOTL,72,HA,2025-03-21T00:00:00,2020,56673.0
