Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SE_DEV_ONTRKWB,204,None,M24T59,PT,2025-03-26T00:00:00,2021-22,40.7
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SE_DEV_ONTRKWB,204,F,M24T59,PT,2025-03-26T00:00:00,2021-22,44.0
2022,A,0,Two clusters could not be visited due to insecurity and evictions during the field work period,MICS 2021-22,SE_DEV_ONTRKWB,204,M,M24T59,PT,2025-03-26T00:00:00,2021-22,37.5
